polytechnic_name,polytechnic_code,probidhan,session_year,student_roll,first_semester,second_semester,third_semester,fourth_semester,fifth_semester,sixth_semester,seventh_semester,eighth_semester
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600671,null,null,"25913(T), 25921(T),
25931(T), 26211(T), 27211(T),
27231(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600672,null,null,"25921(T), 25931(T),
26831(T), 28533(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600675,null,null,"25931(T), 26831(T),
28533(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600676,null,null,28531(T),null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600677,null,null,"25921(T), 25931(T),
26831(T), 28533(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600678,null,null,"25921(T), 26831(T),
28531(T), 28533(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600679,null,null,28533(T),null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600681,null,null,"26831(T), 28533(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600690,null,null,"26831(T), 28533(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600692,null,null,"26831(T), 28533(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600693,null,null,28533(T),null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600697,null,null,"26831(T), 28533(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600699,null,null,"25912(T), 25931(T),
26831(T), 28533(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600706,null,null,28533(T),null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600731,null,null,"28531(T), 28533(T)",null,null,null,null,null
