polytechnic_name,polytechnic_code,probidhan,session_year,student_roll,first_semester,second_semester,third_semester,fourth_semester,fifth_semester,sixth_semester,seventh_semester,eighth_semester
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600618,null,25921(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600620,null,"25913(T), 25921(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600622,null,"25912(T), 25913(T),
25921(T), 26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600625,null,"25912(T), 25913(T),
26711(T), 27211(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600626,null,26711(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600628,null,26711(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600639,null,"25912(T), 25921(T),
26711(T), 27031(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600640,null,"25913(T), 26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600641,null,25912(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600642,null,"25912(T), 25913(T),
25921(T), 26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600644,null,"25912(T), 25913(T),
25921(T), 26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600645,null,"25912(T), 25913(T),
25921(T), 26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600648,null,"25913(T), 26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600650,null,"25913(T), 25921(T),
26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600651,null,"25913(T), 26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600653,null,"25913(T), 26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600654,null,"25913(T), 26711(T)",null,null,null,null,null,null
