polytechnic_name,polytechnic_code,probidhan,session_year,student_roll,first_semester,second_semester,third_semester,fourth_semester,fifth_semester,sixth_semester,seventh_semester,eighth_semester
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,607401,null,null,null,null,null,"25841(T),
26841(T), 28531(T), 28553(T), 28561(T),
28564(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,611844,null,null,null,null,null,28561(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,618734,null,null,null,null,null,26963(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,618915,null,null,null,null,null,27261(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,632265,null,null,null,null,null,25922(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,632428,null,null,null,null,null,27261(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,639275,null,null,null,null,null,28551(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,666242,null,null,null,null,null,"27055(T),
27261(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,674328,null,null,null,null,null,"26961(T),
26962(T), 26963(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,677607,null,null,null,null,null,27261(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600119,null,null,null,null,null,"25852(T), 25921(T), 25922(T),
25931(T), 26152(T), 26161(P), 26162(P),
26163(P), 26164(T), 26165(T,P), 26431(T),
26447(T), 26464(T,P), 29041(T,P)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600287,null,null,null,null,null,"25912(T), 25931(T), 26364(T),
26811(T), 26961(T), 26962(T), 26963(T),
27041(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600294,null,null,null,null,null,"25912(T), 25921(T), 25931(T),
26364(T), 26365(T), 26955(T), 26961(T),
26963(T), 27041(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600359,null,null,null,null,null,"25911(T), 25912(T), 25921(T),
25931(T), 26365(T), 26811(T), 26952(T),
26961(T), 26962(T), 26963(T), 27041(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600383,null,null,null,null,null,"25912(T), 25921(T), 26364(T),
26932(T), 26961(T), 26962(T), 26963(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600415,null,null,null,null,null,"25912(T), 25921(T), 25922(T),
25931(T), 26365(T), 26951(T), 26955(T),
26961(T), 26962(T), 26963(T), 29041(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600422,null,null,null,null,null,"26961(T), 26962(T), 26963(T),
29041(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600426,null,null,null,null,null,"25841(T), 25852(T), 25921(T),
25931(T), 26364(T,P), 26365(T,P), 26941(T),
26951(T), 26953(T), 26961(T,P), 26962(T,P),
26963(T,P), 26964(T,P), 29041(T,P)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600438,null,null,null,null,null,"25922(T), 26364(T), 26962(T),
26963(T), 29041(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600587,null,null,null,null,null,"25852(T), 25913(T), 27051(T),
27052(T), 27055(T), 27061(T,P), 27063(T,P),
27065(T,P), 27261(T,P), 27262(T,P), 28567(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600640,null,null,null,null,null,"25922(T), 27055(T), 27061(T),
27063(T), 27261(T), 28567(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600641,null,null,null,null,null,"25931(T), 27051(T), 27055(T),
27061(T), 27063(T), 27261(T), 28567(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600651,null,null,null,null,null,"25852(T), 27055(T), 27063(T),
27065(T), 27261(T), 28567(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600836,null,null,null,null,null,"25851(T), 25852(T), 25921(T),
28561(T,P), 28562(T,P), 28563(T,P), 28564(T,P),
28565(T,P), 28566(P)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601062,null,null,null,null,null,"25912(T), 26833(T), 27061(T),
27062(T), 28567(T), 29251(T), 29261(T)",null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2021-2022,601156,null,null,null,null,null,"26761(T),
26762(T), 28567(T)",null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2021-2022,601162,null,null,null,null,null,"25931(T),
26761(T), 26842(T), 28567(T)",null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2021-2022,601163,null,null,null,null,null,26761(T),null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2022,2021-2022,601164,null,null,null,null,null,"26761(T),
28567(T)",null,null
