polytechnic_name,polytechnic_code,probidhan,Session_year,student_roll,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8
"Global Institute of Science and Technology, Dinajpur",13215,2022,2022-2023,705277,null,null,3.49,null,null,null,null,null
"Global Institute of Science and Technology, Dinajpur",13215,2022,2022-2023,705278,null,null,3.35,null,null,null,null,null
"Global Institute of Science and Technology, Dinajpur",13215,2022,2022-2023,705286,null,null,3.90,null,null,null,null,null
"Global Institute of Science and Technology, Dinajpur",13215,2022,2022-2023,705287,null,null,3.21,null,null,null,null,null
"Global Institute of Science and Technology, Dinajpur",13215,2022,2022-2023,705303,null,null,3.51,null,null,null,null,null
"Global Institute of Science and Technology, Dinajpur",13215,2022,2022-2023,705309,null,null,3.44,null,null,null,null,null
"Global Institute of Science and Technology, Dinajpur",13215,2022,2022-2023,705310,null,null,3.27,null,null,null,null,null
"Global Institute of Science and Technology, Dinajpur",13215,2022,2022-2023,705311,null,null,3.51,null,null,null,null,null
"Global Institute of Science and Technology, Dinajpur",13215,2022,2022-2023,705315,null,null,3.33,null,null,null,null,null
"Global Institute of Science and Technology, Dinajpur",13215,2022,2022-2023,705316,null,null,3.58,null,null,null,null,null
"Global Institute of Science and Technology, Dinajpur",13215,2022,2022-2023,705338,null,null,3.24,null,null,null,null,null
"Punarbhaba Private Institute of Science and Technology, Dinajpur",13237,2022,2022-2023,705367,null,null,3.17,null,null,null,null,null
"Punarbhaba Private Institute of Science and Technology, Dinajpur",13237,2022,2022-2023,705370,null,null,3.46,null,null,null,null,null
"Punarbhaba Private Institute of Science and Technology, Dinajpur",13237,2022,2022-2023,705371,null,null,3.58,null,null,null,null,null
"Punarbhaba Private Institute of Science and Technology, Dinajpur",13237,2022,2022-2023,705379,null,null,3.18,null,null,null,null,null
"Punarbhaba Private Institute of Science and Technology, Dinajpur",13237,2022,2022-2023,705380,null,null,3.42,null,null,null,null,null
"APOLO POLYTECHNIC ENGINEERING INSTITUTE, Dinajpur",13268,2022,2022-2023,705404,null,null,3.26,null,null,null,null,null
"APOLO POLYTECHNIC ENGINEERING INSTITUTE, Dinajpur",13268,2022,2022-2023,705433,null,null,3.23,null,null,null,null,null
"APOLO POLYTECHNIC ENGINEERING INSTITUTE, Dinajpur",13268,2022,2022-2023,705441,null,null,3.31,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705442,null,null,3.04,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705448,null,null,3.14,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705449,null,null,3.67,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705450,null,null,3.44,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705451,null,null,3.76,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705457,null,null,3.67,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705458,null,null,3.45,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705460,null,null,3.17,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705462,null,null,3.58,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705463,null,null,3.74,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705466,null,null,3.74,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705472,null,null,3.71,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705473,null,null,3.11,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705474,null,null,2.70,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705478,null,null,3.12,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705480,null,null,3.40,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705482,null,null,3.36,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705483,null,null,3.38,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705486,null,null,3.05,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705490,null,null,3.80,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705491,null,null,2.82,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705494,null,null,3.39,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705497,null,null,3.67,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705498,null,null,3.38,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705500,null,null,3.10,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705503,null,null,3.50,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705508,null,null,3.55,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705510,null,null,2.92,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705511,null,null,3.57,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705512,null,null,3.46,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705514,null,null,3.57,null,null,null,null,null
"Dr Amjad Polytechnic Institute, Dinajpur",13271,2022,2022-2023,705515,null,null,3.69,null,null,null,null,null
Advocate Md,13274,2022,2022-2023,705526,null,null,3.00,null,null,null,null,null
Advocate Md,13274,2022,2022-2023,705552,null,null,2.77,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,604758,null,null,2.86,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,690603,null,null,2.70,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705627,null,null,3.64,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705632,null,null,3.49,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705633,null,null,3.55,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705635,null,null,3.40,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705636,null,null,3.61,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705639,null,null,3.61,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705654,null,null,3.46,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705655,null,null,3.50,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705656,null,null,3.50,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705659,null,null,3.55,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705661,null,null,2.94,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705667,null,null,3.50,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705671,null,null,2.82,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705674,null,null,3.44,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705675,null,null,3.47,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705677,null,null,3.04,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705686,null,null,2.95,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705687,null,null,3.19,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705688,null,null,2.69,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705690,null,null,2.90,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705693,null,null,2.89,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705694,null,null,2.76,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705697,null,null,3.65,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705705,null,null,3.36,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705707,null,null,2.89,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705709,null,null,2.77,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705713,null,null,2.76,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705719,null,null,3.68,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705720,null,null,2.90,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,705725,null,null,2.92,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,790322,null,null,2.85,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,793072,null,null,2.81,null,null,null,null,null
"Dimla Computer Science and Polytechnic College, Nilphamari",14090,2022,2022-2023,793073,null,null,2.68,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,604867,null,null,3.19,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,604906,null,null,3.38,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705728,null,null,3.60,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705729,null,null,3.63,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705730,null,null,3.67,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705740,null,null,3.52,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705742,null,null,3.56,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705745,null,null,3.46,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705750,null,null,3.90,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705751,null,null,3.80,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705753,null,null,3.80,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705758,null,null,3.65,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705760,null,null,3.77,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705762,null,null,3.65,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705767,null,null,3.81,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705768,null,null,3.56,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705771,null,null,3.73,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705786,null,null,3.49,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705788,null,null,3.48,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705791,null,null,3.76,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705792,null,null,3.52,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705793,null,null,3.62,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705799,null,null,3.67,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705800,null,null,3.90,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705805,null,null,3.90,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705807,null,null,3.57,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705808,null,null,3.54,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705810,null,null,3.76,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705813,null,null,3.71,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705814,null,null,3.36,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705821,null,null,3.54,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705823,null,null,3.48,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705825,null,null,3.67,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705832,null,null,3.45,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705834,null,null,3.67,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705836,null,null,3.81,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705838,null,null,3.63,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705839,null,null,3.30,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705843,null,null,3.81,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705844,null,null,3.62,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705846,null,null,3.52,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705847,null,null,3.52,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705868,null,null,3.67,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705870,null,null,3.65,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705871,null,null,3.88,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705873,null,null,3.93,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705883,null,null,3.93,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705930,null,null,3.85,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705935,null,null,3.82,null,null,null,null,null
Nilphamari Institute of Science and Technology,14104,2022,2022-2023,705942,null,null,3.88,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,705954,null,null,3.54,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,705956,null,null,3.81,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,705962,null,null,3.56,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,705964,null,null,3.52,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,705969,null,null,3.31,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,705971,null,null,3.57,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,706002,null,null,3.85,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,706003,null,null,3.63,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,706004,null,null,3.86,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,706014,null,null,3.39,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,706016,null,null,3.76,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,706017,null,null,3.81,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,706020,null,null,3.39,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,706022,null,null,3.87,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,706029,null,null,3.54,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,706035,null,null,3.70,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,706036,null,null,3.63,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,706042,null,null,3.63,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,706050,null,null,3.57,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,706055,null,null,3.76,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,706059,null,null,3.92,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,706066,null,null,3.58,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,706072,null,null,3.67,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,706073,null,null,3.70,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,706074,null,null,3.68,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,706075,null,null,3.51,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,706087,null,null,3.27,null,null,null,null,null
UST Non Govt,14139,2022,2022-2023,706088,null,null,3.73,null,null,null,null,null
OFP NON,14147,2022,2022-2023,706098,null,null,3.54,null,null,null,null,null
OFP NON,14147,2022,2022-2023,706101,null,null,3.40,null,null,null,null,null
OFP NON,14147,2022,2022-2023,706107,null,null,3.37,null,null,null,null,null
OFP NON,14147,2022,2022-2023,706118,null,null,3.69,null,null,null,null,null
OFP NON,14147,2022,2022-2023,706119,null,null,3.64,null,null,null,null,null
"Lalmanirhat Ideal Polytechnic Institute, Lalmanirhat",15077,2022,2022-2023,706160,null,null,3.60,null,null,null,null,null
"Lalmanirhat Ideal Polytechnic Institute, Lalmanirhat",15077,2022,2022-2023,706183,null,null,3.81,null,null,null,null,null
"Lalmanirhat Ideal Polytechnic Institute, Lalmanirhat",15077,2022,2022-2023,706199,null,null,3.23,null,null,null,null,null
"Lalmanirhat Ideal Polytechnic Institute, Lalmanirhat",15077,2022,2022-2023,706202,null,null,3.15,null,null,null,null,null
"Lalmanirhat Ideal Polytechnic Institute, Lalmanirhat",15077,2022,2022-2023,706209,null,null,3.43,null,null,null,null,null
"Lalmanirhat Ideal Polytechnic Institute, Lalmanirhat",15077,2022,2022-2023,706214,null,null,2.76,null,null,null,null,null
"Lalmanirhat Ideal Polytechnic Institute, Lalmanirhat",15077,2022,2022-2023,706217,null,null,3.11,null,null,null,null,null
"Lalmanirhat Ideal Polytechnic Institute, Lalmanirhat",15077,2022,2022-2023,706218,null,null,3.31,null,null,null,null,null
"Lalmanirhat Ideal Polytechnic Institute, Lalmanirhat",15077,2022,2022-2023,706226,null,null,3.33,null,null,null,null,null
"Lalmanirhat Ideal Polytechnic Institute, Lalmanirhat",15077,2022,2022-2023,706228,null,null,3.11,null,null,null,null,null
"Lalmanirhat Ideal Polytechnic Institute, Lalmanirhat",15077,2022,2022-2023,706259,null,null,3.29,null,null,null,null,null
"Lalmanirhat Ideal Polytechnic Institute, Lalmanirhat",15077,2022,2022-2023,706282,null,null,3.54,null,null,null,null,null
"Lalmanirhat Ideal Polytechnic Institute, Lalmanirhat",15077,2022,2022-2023,790324,null,null,3.20,null,null,null,null,null
"Lalmanirhat Ideal Polytechnic Institute, Lalmanirhat",15077,2022,2022-2023,793074,null,null,3.21,null,null,null,null,null
"Kaligonj Polytechnic Institute, Lalmanirhat",15078,2022,2022-2023,706296,null,null,3.60,null,null,null,null,null
"Kaligonj Polytechnic Institute, Lalmanirhat",15078,2022,2022-2023,706297,null,null,3.52,null,null,null,null,null
"Kaligonj Polytechnic Institute, Lalmanirhat",15078,2022,2022-2023,706300,null,null,3.46,null,null,null,null,null
"Kaligonj Polytechnic Institute, Lalmanirhat",15078,2022,2022-2023,706301,null,null,3.69,null,null,null,null,null
"Kaligonj Polytechnic Institute, Lalmanirhat",15078,2022,2022-2023,706318,null,null,3.51,null,null,null,null,null
"Kaligonj Polytechnic Institute, Lalmanirhat",15078,2022,2022-2023,706322,null,null,3.56,null,null,null,null,null
"Kaligonj Polytechnic Institute, Lalmanirhat",15078,2022,2022-2023,706326,null,null,3.33,null,null,null,null,null
"Kaligonj Polytechnic Institute, Lalmanirhat",15078,2022,2022-2023,706342,null,null,3.46,null,null,null,null,null
"Hatibandha Science and Technology Institute, Lalmanirhat",15095,2022,2022-2023,706372,null,null,3.51,null,null,null,null,null
"Hatibandha Science and Technology Institute, Lalmanirhat",15095,2022,2022-2023,706380,null,null,3.58,null,null,null,null,null
"Hatibandha Science and Technology Institute, Lalmanirhat",15095,2022,2022-2023,706383,null,null,3.46,null,null,null,null,null
"Hatibandha Science and Technology Institute, Lalmanirhat",15095,2022,2022-2023,706385,null,null,3.46,null,null,null,null,null
"Hatibandha Science and Technology Institute, Lalmanirhat",15095,2022,2022-2023,706388,null,null,3.65,null,null,null,null,null
"North Bengal Islamic Institute of Science and Technology, Lalmanirhat",15096,2022,2022-2023,706392,null,null,3.64,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,189293,null,null,2.30,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706408,null,null,3.06,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706430,null,null,3.71,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706471,null,null,3.39,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706480,null,null,3.49,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706483,null,null,2.99,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706485,null,null,3.40,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706488,null,null,3.51,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706497,null,null,3.65,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706524,null,null,3.86,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706528,null,null,3.31,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706534,null,null,3.40,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706541,null,null,3.86,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706545,null,null,3.20,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706548,null,null,3.83,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706593,null,null,2.83,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706595,null,null,3.06,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706596,null,null,3.76,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706608,null,null,3.42,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706616,null,null,3.08,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706618,null,null,3.86,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706621,null,null,2.96,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706622,null,null,2.83,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706624,null,null,3.35,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706626,null,null,3.12,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706629,null,null,2.86,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706642,null,null,3.77,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706647,null,null,3.77,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706663,null,null,3.07,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706666,null,null,2.98,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706667,null,null,3.00,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706669,null,null,3.61,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706677,null,null,2.85,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706678,null,null,2.74,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706696,null,null,3.04,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706712,null,null,3.55,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706720,null,null,3.73,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706725,null,null,3.10,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706759,null,null,3.35,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706771,null,null,3.86,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706777,null,null,3.82,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706797,null,null,2.88,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706798,null,null,2.92,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706799,null,null,3.45,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706828,null,null,3.32,null,null,null,null,null
"Institute Of Engineering And Technology, Rangpur",16057,2022,2022-2023,706829,null,null,3.68,null,null,null,null,null
"Rangpur Polytechnic Institute, Rangpur",16058,2022,2022-2023,505950,null,null,3.58,null,null,null,null,null
"Rangpur Polytechnic Institute, Rangpur",16058,2022,2022-2023,606819,null,null,2.82,null,null,null,null,null
"Rangpur Polytechnic Institute, Rangpur",16058,2022,2022-2023,701593,null,null,3.26,null,null,null,null,null
"Rangpur Polytechnic Institute, Rangpur",16058,2022,2022-2023,702186,null,null,3.36,null,null,null,null,null
"Rangpur Polytechnic Institute, Rangpur",16058,2022,2022-2023,702807,null,null,3.30,null,null,null,null,null
"Rangpur Polytechnic Institute, Rangpur",16058,2022,2022-2023,706903,null,null,3.10,null,null,null,null,null
"Rangpur Polytechnic Institute, Rangpur",16058,2022,2022-2023,706908,null,null,3.38,null,null,null,null,null
"Rangpur Polytechnic Institute, Rangpur",16058,2022,2022-2023,706910,null,null,3.26,null,null,null,null,null
"Rangpur Polytechnic Institute, Rangpur",16058,2022,2022-2023,706912,null,null,3.68,null,null,null,null,null
"Rangpur Polytechnic Institute, Rangpur",16058,2022,2022-2023,706915,null,null,3.54,null,null,null,null,null
"Rangpur Polytechnic Institute, Rangpur",16058,2022,2022-2023,706920,null,null,3.07,null,null,null,null,null
"Rangpur Polytechnic Institute, Rangpur",16058,2022,2022-2023,706921,null,null,3.05,null,null,null,null,null
"Rangpur Polytechnic Institute, Rangpur",16058,2022,2022-2023,706922,null,null,2.87,null,null,null,null,null
